1,3,1,0,884.0
1,3,1,1,884.0
1,3,1,2,884.0
1,3,1,3,884.0
1,4,1,0,884.0
1,4,1,1,884.0
1,4,1,2,884.0
1,4,1,3,884.0
1,5,1,0,884.0
1,5,1,1,884.0
1,5,1,2,884.0
1,5,1,3,884.0
1,6,1,0,884.0
1,6,1,1,884.0
1,6,1,2,884.0
1,6,1,3,884.0
1,6,2,0,884.0
1,6,2,1,884.0
1,6,2,2,884.0
1,6,2,3,884.0
1,7,2,0,884.0
1,7,2,1,884.0
1,7,2,2,884.0
1,7,2,3,884.0
1,8,2,0,884.0
1,8,2,1,884.0
1,8,2,2,884.0
1,8,2,3,884.0
1,9,2,0,884.0
1,9,2,1,884.0
1,9,2,2,884.0
1,9,2,3,884.0
1,10,2,0,884.0
1,10,2,1,884.0
1,10,2,2,884.0
1,10,2,3,884.0
1,10,3,0,884.0
1,10,3,1,884.0
1,10,3,2,884.0
1,10,3,3,884.0
1,11,3,0,884.0
1,11,3,1,884.0
1,11,3,2,884.0
1,11,3,3,884.0
1,12,3,0,884.0
1,12,3,1,884.0
1,12,3,2,884.0
1,12,3,3,884.0
1,13,3,0,884.0
1,13,3,1,884.0
1,13,3,2,884.0
1,13,3,3,884.0
1,14,3,0,884.0
1,14,3,1,884.0
1,14,3,2,884.0
1,14,3,3,884.0
1,15,3,0,884.0
1,15,3,1,884.0
1,15,3,2,884.0
1,15,3,3,884.0
1,15,4,0,972.0
1,15,4,1,972.0
1,15,4,2,884.0
1,15,4,3,884.0
1,16,4,0,972.0
1,16,4,1,972.0
1,16,4,2,884.0
1,16,4,3,884.0
1,17,4,0,972.0
1,17,4,1,972.0
1,17,4,2,972.0
1,17,4,3,972.0
1,18,4,0,972.0
1,18,4,1,972.0
1,18,4,2,972.0
1,18,4,3,972.0
1,19,4,0,972.0
1,19,4,1,972.0
1,19,4,2,972.0
1,19,4,3,972.0
1,20,4,0,972.0
1,20,4,1,972.0
1,20,4,2,972.0
1,20,4,3,972.0
1,21,4,0,972.0
1,21,4,1,972.0
1,21,4,2,972.0
1,21,4,3,972.0
1,21,5,0,972.0
1,21,5,1,972.0
1,21,5,2,972.0
1,21,5,3,972.0
1,22,5,0,972.0
1,22,5,1,972.0
1,22,5,2,972.0
1,22,5,3,972.0
1,23,5,0,972.0
1,23,5,1,972.0
1,23,5,2,972.0
1,23,5,3,972.0
1,24,5,0,972.0
1,24,5,1,972.0
1,24,5,2,972.0
1,24,5,3,972.0
1,25,5,0,972.0
1,25,5,1,972.0
1,25,5,2,972.0
1,25,5,3,972.0
1,26,5,0,972.0
1,26,5,1,972.0
1,26,5,2,972.0
1,26,5,3,972.0
1,27,5,0,972.0
1,27,5,1,972.0
1,27,5,2,972.0
1,27,5,3,972.0
1,28,5,0,972.0
1,28,5,1,972.0
1,28,5,2,972.0
1,28,5,3,972.0
1,28,6,0,972.0
1,28,6,1,972.0
1,28,6,2,972.0
1,28,6,3,972.0
1,29,6,0,972.0
1,29,6,1,972.0
1,29,6,2,972.0
1,29,6,3,972.0
1,30,6,0,972.0
1,30,6,1,972.0
1,30,6,2,972.0
1,30,6,3,972.0
1,31,6,0,972.0
1,31,6,1,972.0
1,31,6,2,972.0
1,31,6,3,972.0
1,32,6,0,972.0
1,32,6,1,972.0
1,32,6,2,972.0
1,32,6,3,972.0
1,33,6,0,972.0
1,33,6,1,972.0
1,33,6,2,972.0
1,33,6,3,972.0
1,34,6,0,972.0
1,34,6,1,972.0
1,34,6,2,972.0
1,34,6,3,972.0
1,35,6,0,972.0
1,35,6,1,972.0
1,35,6,2,972.0
1,35,6,3,972.0
1,36,6,0,972.0
1,36,6,1,972.0
1,36,6,2,972.0
1,36,6,3,972.0
1,36,7,0,972.0
1,36,7,1,972.0
1,36,7,2,972.0
1,36,7,3,972.0
1,37,7,0,972.0
1,37,7,1,972.0
1,37,7,2,972.0
1,37,7,3,972.0
1,38,7,0,972.0
1,38,7,1,972.0
1,38,7,2,972.0
1,38,7,3,972.0
1,39,7,0,972.0
1,39,7,1,972.0
1,39,7,2,972.0
1,39,7,3,972.0
1,40,7,0,972.0
1,40,7,1,972.0
1,40,7,2,972.0
1,40,7,3,972.0
1,41,7,0,972.0
1,41,7,1,972.0
1,41,7,2,972.0
1,41,7,3,972.0
1,42,7,0,972.0
1,42,7,1,972.0
1,42,7,2,972.0
1,42,7,3,972.0
1,43,7,0,972.0
1,43,7,1,972.0
1,43,7,2,972.0
1,43,7,3,972.0
1,44,7,0,972.0
1,44,7,1,972.0
1,44,7,2,972.0
1,44,7,3,972.0
1,45,7,0,972.0
1,45,7,1,972.0
1,45,7,2,972.0
1,45,7,3,972.0
1,45,8,0,972.0
1,45,8,1,972.0
1,45,8,2,972.0
1,45,8,3,972.0
1,46,8,0,972.0
1,46,8,1,1061.0
1,46,8,2,972.0
1,46,8,3,972.0
1,47,8,0,972.0
1,47,8,1,972.0
1,47,8,2,972.0
1,47,8,3,972.0
1,48,8,0,972.0
1,48,8,1,1060.0
1,48,8,2,972.0
1,48,8,3,972.0
1,49,8,0,1061.0
1,49,8,1,972.0
1,49,8,2,1061.0
1,49,8,3,972.0
1,50,8,0,1060.0
1,50,8,1,972.0
1,50,8,2,1060.0
1,50,8,3,1060.0
1,51,8,0,1061.0
1,51,8,1,1061.0
1,51,8,2,1060.0
1,51,8,3,1060.0
1,52,8,0,1060.0
1,52,8,1,972.0
1,52,8,2,972.0
1,52,8,3,1060.0
1,53,8,0,1060.0
1,53,8,1,1060.0
1,53,8,2,1060.0
1,53,8,3,972.0
1,54,8,0,1060.0
1,54,8,1,1061.0
1,54,8,2,1061.0
1,54,8,3,1060.0
1,55,8,0,1060.0
1,55,8,1,1060.0
1,55,8,2,1060.0
1,55,8,3,1060.0
1,55,9,0,1060.0
1,55,9,1,1060.0
1,55,9,2,1060.0
1,55,9,3,1060.0
1,56,9,0,1061.0
1,56,9,1,1061.0
1,56,9,2,1061.0
1,56,9,3,1060.0
1,57,9,0,1060.0
1,57,9,1,1060.0
1,57,9,2,1060.0
1,57,9,3,1060.0
1,58,9,0,1061.0
1,58,9,1,1060.0
1,58,9,2,1060.0
1,58,9,3,1061.0
1,59,9,0,1061.0
1,59,9,1,1060.0
1,59,9,2,1061.0
1,59,9,3,1060.0
1,60,9,0,1060.0
1,60,9,1,1060.0
1,60,9,2,1061.0
1,60,9,3,1060.0
1,61,9,0,1060.0
1,61,9,1,1060.0
1,61,9,2,1060.0
1,61,9,3,1061.0
1,62,9,0,1060.0
1,62,9,1,1060.0
1,62,9,2,1060.0
1,62,9,3,1061.0
1,63,9,0,1061.0
1,63,9,1,1060.0
1,63,9,2,1061.0
1,63,9,3,1060.0
1,64,9,0,1061.0
1,64,9,1,1060.0
1,64,9,2,1060.0
1,64,9,3,1060.0
1,65,9,0,1060.0
1,65,9,1,1060.0
1,65,9,2,1060.0
1,65,9,3,1060.0
1,66,9,0,1060.0
1,66,9,1,1061.0
1,66,9,2,1060.0
1,66,9,3,1061.0
1,66,10,0,1061.0
1,66,10,1,1061.0
1,66,10,2,1060.0
1,66,10,3,1060.0
1,67,10,0,1060.0
1,67,10,1,1060.0
1,67,10,2,1060.0
1,67,10,3,1060.0
1,68,10,0,1061.0
1,68,10,1,1060.0
1,68,10,2,1060.0
1,68,10,3,1060.0
1,69,10,0,1060.0
1,69,10,1,1060.0
1,69,10,2,1060.0
1,69,10,3,1060.0
1,70,10,0,1060.0
1,70,10,1,1060.0
1,70,10,2,1060.0
1,70,10,3,1060.0
1,71,10,0,1061.0
1,71,10,1,1061.0
1,71,10,2,1060.0
1,71,10,3,1061.0
1,72,10,0,1149.0
1,72,10,1,1060.0
1,72,10,2,1149.0
1,72,10,3,1061.0
1,73,10,0,1149.0
1,73,10,1,1061.0
1,73,10,2,1149.0
1,73,10,3,1061.0
1,74,10,0,1060.0
1,74,10,1,1060.0
1,74,10,2,1149.0
1,74,10,3,1149.0
1,75,10,0,1060.0
1,75,10,1,1060.0
1,75,10,2,1060.0
1,75,10,3,1149.0
1,76,10,0,1060.0
1,76,10,1,1149.0
1,76,10,2,1149.0
1,76,10,3,1149.0
1,77,10,0,1149.0
1,77,10,1,1060.0
1,77,10,2,1149.0
1,77,10,3,1060.0
1,78,10,0,1149.0
1,78,10,1,1149.0
1,78,10,2,1149.0
1,78,10,3,1149.0
1,78,11,0,1149.0
1,78,11,1,1149.0
1,78,11,2,1149.0
1,78,11,3,1149.0
1,79,11,0,1149.0
1,79,11,1,1149.0
1,79,11,2,1149.0
1,79,11,3,1149.0
1,80,11,0,1149.0
1,80,11,1,1149.0
1,80,11,2,1149.0
1,80,11,3,1149.0
1,81,11,0,1149.0
1,81,11,1,1149.0
1,81,11,2,1149.0
1,81,11,3,1149.0
1,82,11,0,1149.0
1,82,11,1,1149.0
1,82,11,2,1149.0
1,82,11,3,1149.0
1,83,11,0,1149.0
1,83,11,1,1149.0
1,83,11,2,1149.0
1,83,11,3,1149.0
1,84,11,0,1149.0
1,84,11,1,1149.0
1,84,11,2,1149.0
1,84,11,3,1149.0
1,85,11,0,1149.0
1,85,11,1,1149.0
1,85,11,2,1149.0
1,85,11,3,1149.0
1,86,11,0,1149.0
1,86,11,1,1149.0
1,86,11,2,1149.0
1,86,11,3,1149.0
1,87,11,0,1149.0
1,87,11,1,1149.0
1,87,11,2,1149.0
1,87,11,3,1149.0
1,88,11,0,1149.0
1,88,11,1,1149.0
1,88,11,2,1149.0
1,88,11,3,1149.0
1,89,11,0,1149.0
1,89,11,1,1149.0
1,89,11,2,1149.0
1,89,11,3,1149.0
1,90,11,0,1149.0
1,90,11,1,1149.0
1,90,11,2,1149.0
1,90,11,3,1149.0
1,91,11,0,1149.0
1,91,11,1,1149.0
1,91,11,2,1149.0
1,91,11,3,1149.0
1,91,12,0,1238.0
1,91,12,1,1237.0
1,91,12,2,1238.0
1,91,12,3,1237.0
1,92,12,0,1149.0
1,92,12,1,1237.0
1,92,12,2,1237.0
1,92,12,3,1237.0
1,93,12,0,1237.0
1,93,12,1,1149.0
1,93,12,2,1237.0
1,93,12,3,1149.0
1,94,12,0,1149.0
1,94,12,1,1237.0
1,94,12,2,1237.0
1,94,12,3,1149.0
1,95,12,0,1237.0
1,95,12,1,1149.0
1,95,12,2,1237.0
1,95,12,3,1237.0
1,96,12,0,1238.0
1,96,12,1,1237.0
1,96,12,2,1237.0
1,96,12,3,1237.0
1,97,12,0,1237.0
1,97,12,1,1237.0
1,97,12,2,1237.0
1,97,12,3,1237.0
1,98,12,0,1238.0
1,98,12,1,1237.0
1,98,12,2,1237.0
1,98,12,3,1237.0
1,99,12,0,1237.0
1,99,12,1,1237.0
1,99,12,2,1237.0
1,99,12,3,1237.0
1,100,12,0,1237.0
1,100,12,1,1237.0
1,100,12,2,1237.0
1,100,12,3,1237.0
1,101,12,0,1237.0
1,101,12,1,1237.0
1,101,12,2,1237.0
1,101,12,3,1237.0
1,102,12,0,1237.0
1,102,12,1,1237.0
1,102,12,2,1238.0
1,102,12,3,1238.0
1,103,12,0,1237.0
1,103,12,1,1237.0
1,103,12,2,1237.0
1,103,12,3,1237.0
1,104,12,0,1237.0
1,104,12,1,1237.0
1,104,12,2,1237.0
1,104,12,3,1237.0
1,105,12,0,1237.0
1,105,12,1,1237.0
1,105,12,2,1237.0
1,105,12,3,1237.0
1,105,13,0,1237.0
1,105,13,1,1237.0
1,105,13,2,1237.0
1,105,13,3,1237.0
1,106,13,0,1237.0
1,106,13,1,1237.0
1,106,13,2,1237.0
1,106,13,3,1238.0
1,107,13,0,1237.0
1,107,13,1,1237.0
1,107,13,2,1237.0
1,107,13,3,1237.0
1,108,13,0,1237.0
1,108,13,1,1238.0
1,108,13,2,1237.0
1,108,13,3,1237.0
1,109,13,0,1237.0
1,109,13,1,1325.0
1,109,13,2,1237.0
1,109,13,3,1237.0
1,110,13,0,1237.0
1,110,13,1,1237.0
1,110,13,2,1237.0
1,110,13,3,1326.0
1,111,13,0,1237.0
1,111,13,1,1237.0
1,111,13,2,1326.0
1,111,13,3,1326.0
1,112,13,0,1326.0
1,112,13,1,1237.0
1,112,13,2,1237.0
1,112,13,3,1326.0
1,113,13,0,1326.0
1,113,13,1,1326.0
1,113,13,2,1326.0
1,113,13,3,1237.0
1,114,13,0,1237.0
1,114,13,1,1326.0
1,114,13,2,1326.0
1,114,13,3,1326.0
1,115,13,0,1326.0
1,115,13,1,1326.0
1,115,13,2,1326.0
1,115,13,3,1326.0
1,116,13,0,1326.0
1,116,13,1,1326.0
1,116,13,2,1326.0
1,116,13,3,1326.0
1,117,13,0,1326.0
1,117,13,1,1326.0
1,117,13,2,1326.0
1,117,13,3,1326.0
1,118,13,0,1326.0
1,118,13,1,1326.0
1,118,13,2,1326.0
1,118,13,3,1326.0
1,119,13,0,1326.0
1,119,13,1,1326.0
1,119,13,2,1326.0
1,119,13,3,1326.0
1,120,13,0,1326.0
1,120,13,1,1326.0
1,120,13,2,1326.0
1,120,13,3,1326.0
1,120,14,0,1326.0
1,120,14,1,1326.0
1,120,14,2,1325.0
1,120,14,3,1326.0
1,121,14,0,1326.0
1,121,14,1,1326.0
1,121,14,2,1326.0
1,121,14,3,1326.0
1,122,14,0,1326.0
1,122,14,1,1326.0
1,122,14,2,1326.0
1,122,14,3,1326.0
1,123,14,0,1326.0
1,123,14,1,1326.0
1,123,14,2,1326.0
1,123,14,3,1326.0
1,124,14,0,1326.0
1,124,14,1,1326.0
1,124,14,2,1326.0
1,124,14,3,1326.0
1,125,14,0,1326.0
1,125,14,1,1326.0
1,125,14,2,1326.0
1,125,14,3,1326.0
1,126,14,0,1326.0
1,126,14,1,1326.0
1,126,14,2,1326.0
