1,3,1,0,202
1,3,1,1,197
1,3,1,2,199
1,3,1,3,196
1,3,1,4,198
1,3,1,5,198
1,3,1,6,196
1,3,1,7,196
1,3,1,8,197
1,3,1,9,197
1,3,1,0,197
1,3,1,1,196
1,3,1,2,198
1,3,1,3,196
1,3,1,4,196
1,3,1,5,197
1,3,1,6,196
1,3,1,7,196
1,3,1,8,195
1,3,1,9,197
1,4,1,0,197
1,4,1,1,196
1,4,1,2,196
1,4,1,3,197
1,4,1,4,196
1,4,1,5,197
1,4,1,6,196
1,4,1,7,202
1,4,1,8,199
1,4,1,9,197
1,4,1,0,199
1,4,1,1,196
1,4,1,2,202
1,4,1,3,194
1,4,1,4,196
1,4,1,5,197
1,4,1,6,196
1,4,1,7,204
1,4,1,8,195
1,4,1,9,199
1,4,2,0,196
1,4,2,1,198
1,4,2,2,203
1,4,2,3,199
1,4,2,4,197
1,4,2,5,195
1,4,2,6,197
1,4,2,7,200
1,4,2,8,198
1,4,2,9,197
1,5,2,0,196
1,5,2,1,197
1,5,2,2,196
1,5,2,3,196
1,5,2,4,197
1,5,2,5,200
1,5,2,6,197
1,5,2,7,198
1,5,2,8,197
1,5,2,9,199
1,5,2,0,197
1,5,2,1,198
1,5,2,2,197
1,5,2,3,198
1,5,2,4,196
1,5,2,5,196
1,5,2,6,198
1,5,2,7,199
1,5,2,8,197
1,5,2,9,198
1,6,2,0,197
1,6,2,1,198
1,6,2,2,205
1,6,2,3,198
1,6,2,4,198
1,6,2,5,197
1,6,2,6,197
1,6,2,7,199
1,6,2,8,201
1,6,2,9,196
1,6,2,0,198
1,6,2,1,199
1,6,2,2,198
1,6,2,3,198
1,6,2,4,198
1,6,2,5,196
1,6,2,6,198
1,6,2,7,198
1,6,2,8,198
1,6,2,9,200
1,6,3,0,200
1,6,3,1,198
1,6,3,2,197
1,6,3,3,199
1,6,3,4,198
1,6,3,5,197
1,6,3,6,202
1,6,3,7,196
1,6,3,8,199
1,6,3,9,199
1,7,3,0,205
1,7,3,1,201
1,7,3,2,201
1,7,3,3,198
1,7,3,4,198
1,7,3,5,199
1,7,3,6,198
1,7,3,7,199
1,7,3,8,200
