0,1,16
0,1,16
0,1,16
0,1,16
0,1,16
0,1,17
0,1,16
0,1,16
0,1,16
0,2,17
0,2,17
0,2,17
0,2,17
0,2,17
0,2,16
0,2,16
0,2,17
0,2,17
0,3,17
0,3,18
0,3,17
0,3,18
0,3,17
0,3,17
0,3,17
0,3,17
0,3,17
0,4,24
0,4,24
0,4,25
0,4,25
0,4,25
0,4,25
0,4,24
0,4,24
0,4,24
0,5,128
0,5,126
0,5,125
0,5,128
0,5,126
0,5,125
0,5,126
0,5,127
0,5,125
0,6,5048
0,6,5063
0,6,5073
0,6,5070
0,6,5060
0,6,5061
0,6,5077
0,6,5073
0,6,5067
1,0,16
1,0,16
1,0,17
1,0,17
1,0,16
1,0,16
1,0,16
1,0,16
1,0,16
1,1,17
1,1,16
1,1,16
1,1,16
1,1,17
1,1,17
1,1,16
1,1,16
1,1,16
2,0,17
2,0,17
2,0,16
2,0,17
2,0,17
2,0,16
2,0,16
2,0,16
2,0,16
2,1,17
2,1,17
2,1,17
2,1,18
2,1,17
2,1,17
2,1,17
2,1,17
2,1,17
2,2,18
2,2,19
2,2,19
2,2,19
2,2,19
2,2,20
2,2,19
2,2,20
2,2,19
3,0,18
3,0,18
3,0,17
3,0,18
3,0,18
3,0,17
3,0,17
3,0,17
3,0,17
3,1,25
3,1,24
3,1,24
3,1,25
3,1,25
3,1,24
3,1,25
3,1,25
3,1,25
3,2,44
3,2,44
3,2,44
3,2,45
3,2,45
3,2,45
3,2,44
3,2,44
3,2,44
3,3,1068
3,3,1068
3,3,1065
3,3,1068
3,3,1068
3,3,1065
3,3,1066
3,3,1026
3,3,1068
4,0,24
4,0,25
4,0,24
4,0,24
4,0,24
4,0,24
4,0,24
4,0,25
4,0,24
4,1,125
4,1,123
4,1,122
4,1,125
4,1,123
4,1,122
4,1,123
4,1,123
4,1,123
4,2,2257
4,2,2258
4,2,2256
4,2,2254
4,2,2404
4,2,2285
4,2,2260
4,2,2354
4,2,2267
5,0,120
5,0,120
5,0,119
5,0,120
5,0,119
5,0,119
5,0,119
5,0,120
5,0,121
5,1,10114
5,1,10091
5,1,10145
5,1,10132
5,1,10065
5,1,10116
5,1,10084
5,1,10090
5,1,10128
6,0,5588
6,0,5606
6,0,5595
6,0,5589
6,0,5615
6,0,5752
6,0,5643
6,0,5599
6,0,5608
