1,1,1,0,199
1,1,1,1,197
1,1,1,2,195
1,1,1,3,195
1,1,1,4,198
1,1,1,5,197
1,1,1,6,202
1,1,1,7,196
1,1,1,8,197
1,1,1,9,197
1,2,2,0,197
1,2,2,1,205
1,2,2,2,197
1,2,2,3,196
1,2,2,4,194
1,2,2,5,196
1,2,2,6,210
1,2,2,7,197
1,2,2,8,197
1,2,2,9,196
1,3,3,0,199
1,3,3,1,203
1,3,3,2,198
1,3,3,3,196
1,3,3,4,197
1,3,3,5,197
1,3,3,6,196
1,3,3,7,195
1,3,3,8,198
1,3,3,9,196
1,4,4,0,197
1,4,4,1,200
1,4,4,2,197
1,4,4,3,196
1,4,4,4,200
1,4,4,5,196
1,4,4,6,201
1,4,4,7,198
1,4,4,8,197
1,4,4,9,197
1,5,5,0,197
1,5,5,1,195
1,5,5,2,199
1,5,5,3,195
1,5,5,4,199
1,5,5,5,201
1,5,5,6,214
1,5,5,7,196
1,5,5,8,199
1,5,5,9,200
1,6,6,0,199
1,6,6,1,199
1,6,6,2,196
1,6,6,3,200
1,6,6,4,207
1,6,6,5,219
1,6,6,6,202
1,6,6,7,195
1,6,6,8,204
1,6,6,9,199
1,7,7,0,208
1,7,7,1,208
1,7,7,2,200
1,7,7,3,195
1,7,7,4,197
1,7,7,5,198
1,7,7,6,199
1,7,7,7,199
1,7,7,8,201
1,7,7,9,199
1,9,9,0,200
1,9,9,1,208
1,9,9,2,205
1,9,9,3,200
1,9,9,4,204
1,9,9,5,203
1,9,9,6,202
1,9,9,7,197
1,9,9,8,202
1,9,9,9,201
1,11,11,0,199
1,11,11,1,214
1,11,11,2,201
1,11,11,3,201
1,11,11,4,207
1,11,11,5,202
1,11,11,6,207
1,11,11,7,198
1,11,11,8,200
1,11,11,9,198
1,13,13,0,208
1,13,13,1,219
1,13,13,2,204
1,13,13,3,199
1,13,13,4,209
1,13,13,5,205
1,13,13,6,204
1,13,13,7,205
1,13,13,8,205
1,13,13,9,201
1,15,15,0,210
1,15,15,1,210
1,15,15,2,210
1,15,15,3,206
1,15,15,4,205
1,15,15,5,209
1,15,15,6,205
1,15,15,7,212
1,15,15,8,204
1,15,15,9,202
1,18,18,0,215
1,18,18,1,212
1,18,18,2,203
1,18,18,3,215
1,18,18,4,210
1,18,18,5,213
1,18,18,6,203
1,18,18,7,212
1,18,18,8,205
1,18,18,9,214
1,21,21,0,217
1,21,21,1,203
1,21,21,2,198
1,21,21,3,205
1,21,21,4,205
1,21,21,5,217
1,21,21,6,217
1,21,21,7,204
1,21,21,8,205
1,21,21,9,201
1,25,25,0,206
1,25,25,1,210
1,25,25,2,216
