1,1,1,0,895.0
1,1,1,1,895.0
1,1,1,2,895.0
1,1,1,3,895.0
1,1,1,4,895.0
1,1,1,5,895.0
1,1,1,6,895.0
1,2,2,0,895.0
1,2,2,1,895.0
1,2,2,2,895.0
1,2,2,3,895.0
1,2,2,4,895.0
1,2,2,5,895.0
1,2,2,6,895.0
1,3,3,0,895.0
1,3,3,1,895.0
1,3,3,2,895.0
1,3,3,3,895.0
1,3,3,4,895.0
1,3,3,5,895.0
1,3,3,6,895.0
1,4,4,0,895.0
1,4,4,1,895.0
1,4,4,2,895.0
1,4,4,3,895.0
1,4,4,4,895.0
1,4,4,5,895.0
1,4,4,6,895.0
1,5,5,0,895.0
1,5,5,1,895.0
1,5,5,2,895.0
1,5,5,3,895.0
1,5,5,4,895.0
1,5,5,5,895.0
1,5,5,6,895.0
1,6,6,0,895.0
1,6,6,1,895.0
1,6,6,2,895.0
1,6,6,3,895.0
1,6,6,4,895.0
1,6,6,5,895.0
1,6,6,6,895.0
1,7,7,0,895.0
1,7,7,1,895.0
1,7,7,2,895.0
1,7,7,3,895.0
1,7,7,4,895.0
1,7,7,5,895.0
1,7,7,6,895.0
1,9,9,0,895.0
1,9,9,1,895.0
1,9,9,2,895.0
1,9,9,3,983.0
1,9,9,4,895.0
1,9,9,5,895.0
1,9,9,6,895.0
1,11,11,0,987.0
1,11,11,1,987.0
1,11,11,2,895.0
1,11,11,3,895.0
1,11,11,4,987.0
1,11,11,5,984.0
1,11,11,6,895.0
1,13,13,0,984.0
1,13,13,1,895.0
1,13,13,2,895.0
1,13,13,3,895.0
1,13,13,4,895.0
1,13,13,5,895.0
1,13,13,6,984.0
1,15,15,0,983.0
1,15,15,1,983.0
1,15,15,2,983.0
1,15,15,3,983.0
1,15,15,4,983.0
1,15,15,5,983.0
1,15,15,6,983.0
1,18,18,0,983.0
1,18,18,1,983.0
1,18,18,2,988.0
1,18,18,3,988.0
1,18,18,4,983.0
1,18,18,5,990.0
1,18,18,6,983.0
1,21,21,0,983.0
1,21,21,1,996.0
1,21,21,2,983.0
1,21,21,3,983.0
1,21,21,4,983.0
1,21,21,5,983.0
1,21,21,6,983.0
1,25,25,0,983.0
1,25,25,1,983.0
1,25,25,2,983.0
1,25,25,3,983.0
1,25,25,4,1071.0
1,25,25,5,983.0
1,25,25,6,1072.0
1,29,29,0,1093.0
1,29,29,1,1072.0
1,29,29,2,1082.0
1,29,29,3,1072.0
1,29,29,4,1072.0
1,29,29,5,1072.0
1,29,29,6,1072.0
1,34,34,0,1117.0
1,34,34,1,1117.0
1,34,34,2,1071.0
1,34,34,3,1104.0
1,34,34,4,1097.0
1,34,34,5,1106.0
1,34,34,6,1160.0
1,40,40,0,1160.0
1,40,40,1,1120.0
1,40,40,2,1165.0
1,40,40,3,1111.0
1,40,40,4,1188.0
1,40,40,5,1163.0
1,40,40,6,1165.0
1,46,46,0,1262.0
1,46,46,1,1224.0
1,46,46,2,1293.0
1,46,46,3,1165.0
1,46,46,4,1249.0
1,46,46,5,1291.0
1,46,46,6,1156.0
1,53,53,0,1381.0
1,53,53,1,1391.0
1,53,53,2,1343.0
1,53,53,3,1402.0
1,53,53,4,1388.0
1,53,53,5,1280.0
1,53,53,6,1255.0
1,61,61,0,1413.0
1,61,61,1,1522.0
1,61,61,2,1401.0
1,61,61,3,1504.0
1,61,61,4,1461.0
1,61,61,5,1403.0
1,61,61,6,1444.0
1,71,71,0,1751.0
1,71,71,1,1669.0
1,71,71,2,1740.0
1,71,71,3,1626.0
1,71,71,4,1615.0
1,71,71,5,1734.0
1,71,71,6,1672.0
1,82,82,0,1752.0
1,82,82,1,1809.0
1,82,82,2,1770.0
1,82,82,3,1932.0
